plot,year,focal_species,neighbor_species,current_focal_cover,previous_focal_cover,previous_neighbor_cover,season_length_ds
5,2013,POBI6,MIOB2,0.06,0.06,0.14,171
5,2013,POBI6,TRPAP,0.06,0.06,0.21,171
5,2013,POBI6,DECE,0.06,0.06,0.44,171
5,2013,POBI6,2LTR,0.06,0.06,0.45,171
5,2013,POBI6,2BARE,0.06,0.06,0.04,171
5,2013,POBI6,SIPR,0.06,0.06,0.28,171
5,2013,POBI6,GEROT,0.06,0.06,0.08,171
5,2013,POBI6,LUSP4,0.06,0.06,0.03,171
5,2013,POBI6,ERSI3,0.06,0.06,0.01,171
5,2013,POBI6,FEBR,0.06,0.06,0.01,171
5,2013,POBI6,2MOSS,0.06,0.06,0,171
5,2013,POBI6,CHJA,0.06,0.06,0,171
5,2014,POBI6,LUSP4,0.01,0.06,0.03,100
5,2014,POBI6,DECE,0.01,0.06,0.36,100
5,2014,POBI6,TRPAP,0.01,0.06,0.21,100
5,2014,POBI6,2LTR,0.01,0.06,0.26,100
5,2014,POBI6,GEROT,0.01,0.06,0.09,100
5,2014,POBI6,SIPR,0.01,0.06,0.34,100
5,2014,POBI6,MIOB2,0.01,0.06,0.17,100
5,2014,POBI6,FEBR,0.01,0.06,0.01,100
5,2014,POBI6,ARSC,0.01,0.06,0,100
5,2014,POBI6,LEPY2,0.01,0.06,0,100
5,2014,POBI6,2MOSS,0.01,0.06,0.01,100
5,2014,POBI6,TRSP2,0.01,0.06,0,100
5,2014,POBI6,2BARE,0.01,0.06,0.18,100
5,2015,POBI6,2LTR,0.04,0.01,0.35,128
5,2015,POBI6,DECE,0.04,0.01,0.49,128
5,2015,POBI6,TRPAP,0.04,0.01,0.27,128
5,2015,POBI6,LUSP4,0.04,0.01,0.07,128
5,2015,POBI6,GEROT,0.04,0.01,0.1,128
5,2015,POBI6,SIPR,0.04,0.01,0.34,128
5,2015,POBI6,MIOB2,0.04,0.01,0.2,128
5,2015,POBI6,FEBR,0.04,0.01,0.02,128
5,2015,POBI6,ERSI3,0.04,0.01,0,128
5,2015,POBI6,ARSC,0.04,0.01,0.02,128
5,2015,POBI6,2BARE,0.04,0.01,0.1,128
5,2015,POBI6,RAAD,0.04,0.01,0,128
5,2016,POBI6,2LTR,0.05,0.04,0.5,141
5,2016,POBI6,DECE,0.05,0.04,0.6,141
5,2016,POBI6,SIPR,0.05,0.04,0.33,141
5,2016,POBI6,GEROT,0.05,0.04,0.13,141
5,2016,POBI6,TRPAP,0.05,0.04,0.25,141
5,2016,POBI6,MIOB2,0.05,0.04,0.17,141
5,2016,POBI6,FEBR,0.05,0.04,0.01,141
5,2016,POBI6,ARSC,0.05,0.04,0.01,141
5,2016,POBI6,2BARE,0.05,0.04,0.05,141
5,2016,POBI6,LUSP4,0.05,0.04,0.06,141
5,2016,POBI6,2MOSS,0.05,0.04,0,141
5,2017,POBI6,DECE,0.01,0.05,0.62,97
5,2017,POBI6,2LTR,0.01,0.05,0.59,97
5,2017,POBI6,LUSP4,0.01,0.05,0.01,97
5,2017,POBI6,TRPAP,0.01,0.05,0.29,97
5,2017,POBI6,SIPR,0.01,0.05,0.25,97
5,2017,POBI6,GEROT,0.01,0.05,0.13,97
5,2017,POBI6,MIOB2,0.01,0.05,0.15,97
5,2017,POBI6,LEPY2,0.01,0.05,0,97
5,2017,POBI6,ARSC,0.01,0.05,0.01,97
5,2017,POBI6,2BARE,0.01,0.05,0.06,97
5,2017,POBI6,2MOSS,0.01,0.05,0.01,97
5,2018,POBI6,DECE,0.02,0.01,0.65,140
5,2018,POBI6,2LTR,0.02,0.01,0.36,140
5,2018,POBI6,TRPAP,0.02,0.01,0.26,140
5,2018,POBI6,SIPR,0.02,0.01,0.4,140
5,2018,POBI6,MIOB2,0.02,0.01,0.21,140
5,2018,POBI6,RAAD,0.02,0.01,0,140
5,2018,POBI6,LUSP4,0.02,0.01,0.04,140
5,2018,POBI6,GEROT,0.02,0.01,0.13,140
5,2018,POBI6,ERSI3,0.02,0.01,0,140
5,2018,POBI6,2BARE,0.02,0.01,0.08,140
5,2018,POBI6,2MOSS,0.02,0.01,0.01,140
50,2018,POBI6,GEROT,0.01,0,0.11,196
50,2018,POBI6,ORALA,0.01,0,0.04,196
50,2018,POBI6,2LTR,0.01,0,0.5,196
50,2018,POBI6,2MOSS,0.01,0,0,196
50,2018,POBI6,2LICHN,0.01,0,0.13,196
50,2018,POBI6,KOMY,0.01,0,0.6,196
50,2018,POBI6,CARUD,0.01,0,0.11,196
50,2018,POBI6,SEDES,0.01,0,0.05,196
50,2018,POBI6,TEACC,0.01,0,0.02,196
50,2018,POBI6,MIOB2,0.01,0,0.03,196
50,2018,POBI6,CAPU,0.01,0,0.01,196
50,2018,POBI6,CAUN2,0.01,0,0,196
50,2018,POBI6,TRPAP,0.01,0,0,196
50,2018,POBI6,SELA,0.01,0,0.01,196
50,2018,POBI6,ERNA,0.01,0,0,196
50,2018,POBI6,ARFEF3,0.01,0,0.01,196
50,2018,POBI6,2BARE,0.01,0,0.04,196
50,2018,POBI6,PHPU5,0.01,0,0,196
50,2018,POBI6,POVI3,0.01,0,0.02,196
50,2018,POBI6,SIACS2,0.01,0,0.04,196
50,2018,POBI6,TEGR3,0.01,0,0,196
51,2013,POBI6,SIACS2,0.01,0,0.24,171
51,2013,POBI6,FEBR,0.01,0,0.1,171
51,2013,POBI6,2LTR,0.01,0,0.2,171
51,2013,POBI6,TRDA2,0.01,0,0.08,171
51,2013,POBI6,HEMO3,0.01,0,0,171
51,2013,POBI6,MIOB2,0.01,0,0,171
51,2013,POBI6,TRSP2,0.01,0,0.06,171
51,2013,POBI6,ERSI3,0.01,0,0.12,171
51,2013,POBI6,2BARE,0.01,0,0.02,171
51,2013,POBI6,SEDES,0.01,0,0.01,171
51,2013,POBI6,CAPU,0.01,0,0,171
51,2013,POBI6,2LICHN,0.01,0,0.11,171
51,2013,POBI6,GEROT,0.01,0,0.03,171
51,2013,POBI6,LUSP4,0.01,0,0.02,171
51,2013,POBI6,TRPAP,0.01,0,0.01,171
51,2013,POBI6,ARFEF3,0.01,0,0.03,171
51,2013,POBI6,SELA,0.01,0,0.02,171
51,2013,POBI6,KOMY,0.01,0,0.03,171
51,2014,POBI6,FEBR,0.02,0.01,0.08,100
51,2014,POBI6,ERSI3,0.02,0.01,0.15,100
51,2014,POBI6,SIACS2,0.02,0.01,0.3,100
51,2014,POBI6,MIOB2,0.02,0.01,0.06,100
51,2014,POBI6,TRSP2,0.02,0.01,0.04,100
51,2014,POBI6,TRDA2,0.02,0.01,0.07,100
51,2014,POBI6,2LTR,0.02,0.01,0.23,100
51,2014,POBI6,2BARE,0.02,0.01,0.03,100
51,2014,POBI6,LUSP4,0.02,0.01,0.01,100
51,2014,POBI6,TRPAP,0.02,0.01,0.02,100
51,2014,POBI6,2LICHN,0.02,0.01,0.07,100
51,2014,POBI6,2MOSS,0.02,0.01,0,100
51,2014,POBI6,ARFEF3,0.02,0.01,0.06,100
51,2014,POBI6,ARSC,0.02,0.01,0,100
51,2014,POBI6,KOMY,0.02,0.01,0.04,100
51,2014,POBI6,GEROT,0.02,0.01,0.03,100
51,2014,POBI6,SELA,0.02,0.01,0.02,100
51,2015,POBI6,ERSI3,0.02,0.02,0.17,114
51,2015,POBI6,FEBR,0.02,0.02,0.15,114
51,2015,POBI6,LUSP4,0.02,0.02,0.03,114
51,2015,POBI6,SIACS2,0.02,0.02,0.24,114
51,2015,POBI6,2LTR,0.02,0.02,0.19,114
51,2015,POBI6,TRSP2,0.02,0.02,0.04,114
51,2015,POBI6,PHPU5,0.02,0.02,0,114
51,2015,POBI6,TRPAP,0.02,0.02,0.01,114
51,2015,POBI6,TRDA2,0.02,0.02,0.09,114
51,2015,POBI6,2MOSS,0.02,0.02,0.09,114
51,2015,POBI6,MIOB2,0.02,0.02,0.04,114
51,2015,POBI6,ARSC,0.02,0.02,0.01,114
51,2015,POBI6,SEDES,0.02,0.02,0,114
51,2015,POBI6,2LICHN,0.02,0.02,0.03,114
51,2015,POBI6,ARFEF3,0.02,0.02,0.04,114
51,2015,POBI6,GEROT,0.02,0.02,0.01,114
51,2015,POBI6,SELA,0.02,0.02,0.01,114
51,2015,POBI6,KOMY,0.02,0.02,0.04,114
51,2016,POBI6,FEBR,0.02,0.02,0.16,141
51,2016,POBI6,ERSI3,0.02,0.02,0.18,141
51,2016,POBI6,SIACS2,0.02,0.02,0.29,141
51,2016,POBI6,2BARE,0.02,0.02,0,141
51,2016,POBI6,2LTR,0.02,0.02,0.21,141
51,2016,POBI6,TRDA2,0.02,0.02,0.03,141
51,2016,POBI6,MIOB2,0.02,0.02,0.02,141
51,2016,POBI6,TRPAP,0.02,0.02,0.05,141
51,2016,POBI6,SELA,0.02,0.02,0.01,141
51,2016,POBI6,2MOSS,0.02,0.02,0.05,141
51,2016,POBI6,SEDES,0.02,0.02,0.03,141
51,2016,POBI6,ARSC,0.02,0.02,0.01,141
51,2016,POBI6,LUSP4,0.02,0.02,0.04,141
51,2016,POBI6,GEROT,0.02,0.02,0.02,141
51,2016,POBI6,ARFEF3,0.02,0.02,0.04,141
51,2016,POBI6,2LICHN,0.02,0.02,0.04,141
51,2016,POBI6,TRSP2,0.02,0.02,0.06,141
51,2016,POBI6,KOMY,0.02,0.02,0.04,141
51,2017,POBI6,ERSI3,0.02,0.02,0.13,97
51,2017,POBI6,SIACS2,0.02,0.02,0.35,97
51,2017,POBI6,FEBR,0.02,0.02,0.11,97
51,2017,POBI6,TRPAP,0.02,0.02,0.05,97
51,2017,POBI6,MIOB2,0.02,0.02,0.04,97
51,2017,POBI6,TRDA2,0.02,0.02,0.05,97
51,2017,POBI6,2LTR,0.02,0.02,0.14,97
51,2017,POBI6,2MOSS,0.02,0.02,0.05,97
51,2017,POBI6,SELA,0.02,0.02,0.02,97
51,2017,POBI6,2BARE,0.02,0.02,0.05,97
51,2017,POBI6,ARSC,0.02,0.02,0.02,97
51,2017,POBI6,SARH2,0.02,0.02,0,97
51,2017,POBI6,TRSP2,0.02,0.02,0.04,97
51,2017,POBI6,LUSP4,0.02,0.02,0.02,97
51,2017,POBI6,SEDES,0.02,0.02,0.02,97
51,2017,POBI6,ARFEF3,0.02,0.02,0.04,97
51,2017,POBI6,2LICHN,0.02,0.02,0.01,97
51,2017,POBI6,GEROT,0.02,0.02,0.02,97
51,2017,POBI6,KOMY,0.02,0.02,0.05,97
51,2018,POBI6,ERSI3,0.01,0.02,0.23,140
51,2018,POBI6,MIOB2,0.01,0.02,0.06,140
51,2018,POBI6,TRPAP,0.01,0.02,0.03,140
51,2018,POBI6,FEBR,0.01,0.02,0.13,140
51,2018,POBI6,SIACS2,0.01,0.02,0.34,140
51,2018,POBI6,TRSP2,0.01,0.02,0.04,140
51,2018,POBI6,TRDA2,0.01,0.02,0.06,140
51,2018,POBI6,2LTR,0.01,0.02,0.12,140
51,2018,POBI6,2MOSS,0.01,0.02,0.03,140
51,2018,POBI6,SELA,0.01,0.02,0.02,140
51,2018,POBI6,2LICHN,0.01,0.02,0.02,140
51,2018,POBI6,SEDES,0.01,0.02,0.01,140
51,2018,POBI6,LUSP4,0.01,0.02,0.03,140
51,2018,POBI6,SARH2,0.01,0.02,0.02,140
51,2018,POBI6,ARSC,0.01,0.02,0.01,140
51,2018,POBI6,GEROT,0.01,0.02,0.02,140
51,2018,POBI6,ARFEF3,0.01,0.02,0.07,140
51,2018,POBI6,KOMY,0.01,0.02,0.05,140
52,2011,POBI6,DECE,0.04,0.08,0.17,155
52,2011,POBI6,TRPAP,0.04,0.08,0.03,155
52,2011,POBI6,2LTR,0.04,0.08,0.4,155
52,2011,POBI6,CALE4,0.04,0.08,0.16,155
52,2011,POBI6,GEROT,0.04,0.08,0.81,155
52,2011,POBI6,CASCS2,0.04,0.08,0.39,155
52,2011,POBI6,ARSC,0.04,0.08,0.05,155
52,2011,POBI6,RHIN11,0.04,0.08,0.14,155
52,2011,POBI6,ERSI3,0.04,0.08,0,155
52,2011,POBI6,MELA3,0.04,0.08,0.05,155
52,2012,POBI6,2LTR,0.06,0.04,0.28,175
52,2012,POBI6,TRPAP,0.06,0.04,0.07,175
52,2012,POBI6,CASCS2,0.06,0.04,0.37,175
52,2012,POBI6,CALE4,0.06,0.04,0.16,175
52,2012,POBI6,GEROT,0.06,0.04,0.77,175
52,2012,POBI6,ARSC,0.06,0.04,0.04,175
52,2012,POBI6,DECE,0.06,0.04,0.08,175
52,2012,POBI6,RHIN11,0.06,0.04,0.14,175
52,2012,POBI6,MELA3,0.06,0.04,0.02,175
52,2013,POBI6,CASCS2,0.04,0.06,0.48,171
52,2013,POBI6,GEROT,0.04,0.06,0.77,171
52,2013,POBI6,CALE4,0.04,0.06,0.16,171
52,2013,POBI6,2LTR,0.04,0.06,0.26,171
52,2013,POBI6,TRPAP,0.04,0.06,0.04,171
52,2013,POBI6,ARSC,0.04,0.06,0.05,171
52,2013,POBI6,RHIN11,0.04,0.06,0.12,171
52,2013,POBI6,DECE,0.04,0.06,0.06,171
52,2013,POBI6,MELA3,0.04,0.06,0.05,171
52,2014,POBI6,GEROT,0.09,0.04,0.82,100
52,2014,POBI6,TRPAP,0.09,0.04,0.05,100
52,2014,POBI6,CASCS2,0.09,0.04,0.49,100
52,2014,POBI6,CALE4,0.09,0.04,0.22,100
52,2014,POBI6,2LTR,0.09,0.04,0.15,100
52,2014,POBI6,ARSC,0.09,0.04,0.04,100
52,2014,POBI6,RHIN11,0.09,0.04,0.17,100
52,2014,POBI6,DECE,0.09,0.04,0.07,100
52,2014,POBI6,MELA3,0.09,0.04,0.07,100
52,2015,POBI6,GEROT,0.1,0.09,0.85,128
52,2015,POBI6,CASCS2,0.1,0.09,0.48,128
52,2015,POBI6,2LTR,0.1,0.09,0.23,128
52,2015,POBI6,TRPAP,0.1,0.09,0.1,128
52,2015,POBI6,CALE4,0.1,0.09,0.15,128
52,2015,POBI6,RHIN11,0.1,0.09,0.19,128
52,2015,POBI6,ARSC,0.1,0.09,0.04,128
52,2015,POBI6,POARG,0.1,0.09,0,128
52,2015,POBI6,STLO2,0.1,0.09,0,128
52,2015,POBI6,MELA3,0.1,0.09,0.02,128
52,2015,POBI6,DECE,0.1,0.09,0.06,128
52,2016,POBI6,CASCS2,0.06,0.1,0.6,141
52,2016,POBI6,GEROT,0.06,0.1,0.86,141
52,2016,POBI6,2LTR,0.06,0.1,0.27,141
52,2016,POBI6,CALE4,0.06,0.1,0.17,141
52,2016,POBI6,TRPAP,0.06,0.1,0.08,141
52,2016,POBI6,RHIN11,0.06,0.1,0.16,141
52,2016,POBI6,ARSC,0.06,0.1,0.05,141
52,2016,POBI6,DECE,0.06,0.1,0.02,141
52,2016,POBI6,STLO2,0.06,0.1,0.02,141
52,2016,POBI6,POARG,0.06,0.1,0.04,141
52,2016,POBI6,MELA3,0.06,0.1,0.07,141
52,2017,POBI6,DECE,0.08,0.06,0.05,97
52,2017,POBI6,TRPAP,0.08,0.06,0.12,97
52,2017,POBI6,GEROT,0.08,0.06,0.88,97
52,2017,POBI6,2LTR,0.08,0.06,0.46,97
52,2017,POBI6,ARSC,0.08,0.06,0.04,97
52,2017,POBI6,CASCS2,0.08,0.06,0.4,97
52,2017,POBI6,RHIN11,0.08,0.06,0.18,97
52,2017,POBI6,CALE4,0.08,0.06,0.16,97
52,2017,POBI6,STLO2,0.08,0.06,0.05,97
52,2017,POBI6,MELA3,0.08,0.06,0.08,97
52,2018,POBI6,GEROT,0.05,0.08,0.86,154
52,2018,POBI6,CASCS2,0.05,0.08,0.62,154
52,2018,POBI6,TRPAP,0.05,0.08,0.09,154
52,2018,POBI6,CALE4,0.05,0.08,0.13,154
52,2018,POBI6,2LTR,0.05,0.08,0.4,154
52,2018,POBI6,ARSC,0.05,0.08,0.06,154
52,2018,POBI6,DECE,0.05,0.08,0.1,154
52,2018,POBI6,RHIN11,0.05,0.08,0.22,154
52,2018,POBI6,STLO2,0.05,0.08,0.04,154
52,2018,POBI6,KOMY,0.05,0.08,0,154
52,2018,POBI6,MELA3,0.05,0.08,0.08,154
53,2011,POBI6,2BARE,0.05,0.03,0.01,138
53,2011,POBI6,2MOSS,0.05,0.03,0.03,138
53,2011,POBI6,TRPAP,0.05,0.03,0.16,138
53,2011,POBI6,GEROT,0.05,0.03,0.58,138
53,2011,POBI6,CAOC4,0.05,0.03,0.01,138
53,2011,POBI6,2LTR,0.05,0.03,0.61,138
53,2011,POBI6,ARSC,0.05,0.03,0.06,138
53,2011,POBI6,MIOB2,0.05,0.03,0.07,138
53,2011,POBI6,SIPR,0.05,0.03,0.16,138
53,2011,POBI6,FEBR,0.05,0.03,0.11,138
53,2011,POBI6,2LICHN,0.05,0.03,0,138
53,2011,POBI6,RAAD,0.05,0.03,0.01,138
53,2011,POBI6,TRSP2,0.05,0.03,0.03,138
53,2012,POBI6,2LTR,0.07,0.05,0.49,154
53,2012,POBI6,LUSP4,0.07,0.05,0,154
53,2012,POBI6,TRSP2,0.07,0.05,0.02,154
53,2012,POBI6,2BARE,0.07,0.05,0.03,154
53,2012,POBI6,GEROT,0.07,0.05,0.6,154
53,2012,POBI6,SIPR,0.07,0.05,0.16,154
53,2012,POBI6,FEBR,0.07,0.05,0.05,154
53,2012,POBI6,ARSC,0.07,0.05,0.11,154
53,2012,POBI6,MIOB2,0.07,0.05,0.08,154
53,2012,POBI6,TRPAP,0.07,0.05,0.19,154
53,2012,POBI6,2LICHN,0.07,0.05,0.02,154
53,2012,POBI6,2MOSS,0.07,0.05,0.07,154
53,2012,POBI6,CAOC4,0.07,0.05,0.04,154
53,2012,POBI6,RAAD,0.07,0.05,0.02,154
53,2013,POBI6,2BARE,0.06,0.07,0.03,171
53,2013,POBI6,TRPAP,0.06,0.07,0.14,171
53,2013,POBI6,MIOB2,0.06,0.07,0.08,171
53,2013,POBI6,GEROT,0.06,0.07,0.51,171
53,2013,POBI6,2LTR,0.06,0.07,0.55,171
53,2013,POBI6,ARSC,0.06,0.07,0.16,171
53,2013,POBI6,TRSP2,0.06,0.07,0.05,171
53,2013,POBI6,RAAD,0.06,0.07,0.01,171
53,2013,POBI6,SIPR,0.06,0.07,0.16,171
53,2013,POBI6,FEBR,0.06,0.07,0.07,171
53,2013,POBI6,2MOSS,0.06,0.07,0.04,171
53,2013,POBI6,CAOC4,0.06,0.07,0.01,171
53,2013,POBI6,2LICHN,0.06,0.07,0.02,171
53,2014,POBI6,2LTR,0.07,0.06,0.45,93
53,2014,POBI6,2MOSS,0.07,0.06,0.01,93
53,2014,POBI6,TRPAP,0.07,0.06,0.22,93
53,2014,POBI6,2BARE,0.07,0.06,0.07,93
53,2014,POBI6,MIOB2,0.07,0.06,0.16,93
53,2014,POBI6,FEBR,0.07,0.06,0.08,93
53,2014,POBI6,GEROT,0.07,0.06,0.53,93
53,2014,POBI6,ARSC,0.07,0.06,0.09,93
53,2014,POBI6,SIPR,0.07,0.06,0.13,93
53,2014,POBI6,RAAD,0.07,0.06,0.04,93
53,2014,POBI6,TRSP2,0.07,0.06,0.08,93
53,2014,POBI6,2LICHN,0.07,0.06,0.02,93
53,2015,POBI6,2LTR,0.07,0.07,0.49,114
53,2015,POBI6,2BARE,0.07,0.07,0.01,114
53,2015,POBI6,TRPAP,0.07,0.07,0.13,114
53,2015,POBI6,MIOB2,0.07,0.07,0.15,114
53,2015,POBI6,GEROT,0.07,0.07,0.54,114
53,2015,POBI6,ARSC,0.07,0.07,0.1,114
53,2015,POBI6,SIPR,0.07,0.07,0.15,114
53,2015,POBI6,TRSP2,0.07,0.07,0.08,114
53,2015,POBI6,FEBR,0.07,0.07,0.02,114
53,2015,POBI6,2MOSS,0.07,0.07,0.03,114
53,2015,POBI6,CAOC4,0.07,0.07,0,114
53,2015,POBI6,RAAD,0.07,0.07,0.04,114
53,2015,POBI6,2LICHN,0.07,0.07,0.01,114
53,2016,POBI6,2LTR,0.05,0.07,0.46,140
53,2016,POBI6,TRPAP,0.05,0.07,0.18,140
53,2016,POBI6,2MOSS,0.05,0.07,0.03,140
53,2016,POBI6,MIOB2,0.05,0.07,0.17,140
53,2016,POBI6,GEROT,0.05,0.07,0.55,140
53,2016,POBI6,ARSC,0.05,0.07,0.15,140
53,2016,POBI6,TRSP2,0.05,0.07,0.03,140
53,2016,POBI6,FEBR,0.05,0.07,0.04,140
53,2016,POBI6,SIPR,0.05,0.07,0.12,140
53,2016,POBI6,2BARE,0.05,0.07,0.01,140
53,2016,POBI6,2LICHN,0.05,0.07,0.04,140
53,2016,POBI6,RAAD,0.05,0.07,0.03,140
53,2016,POBI6,CAOC4,0.05,0.07,0.01,140
53,2017,POBI6,GEROT,0.09,0.05,0.52,63
53,2017,POBI6,2LTR,0.09,0.05,0.42,63
53,2017,POBI6,2MOSS,0.09,0.05,0.03,63
53,2017,POBI6,MIOB2,0.09,0.05,0.21,63
53,2017,POBI6,2LICHN,0.09,0.05,0.03,63
53,2017,POBI6,RAAD,0.09,0.05,0.02,63
53,2017,POBI6,2BARE,0.09,0.05,0.03,63
53,2017,POBI6,FEBR,0.09,0.05,0.05,63
53,2017,POBI6,TRSP2,0.09,0.05,0.05,63
53,2017,POBI6,SIPR,0.09,0.05,0.18,63
53,2017,POBI6,TRPAP,0.09,0.05,0.13,63
53,2017,POBI6,ARSC,0.09,0.05,0.16,63
53,2017,POBI6,CAOC4,0.09,0.05,0.01,63
53,2018,POBI6,GEROT,0.06,0.09,0.53,119
53,2018,POBI6,2LTR,0.06,0.09,0.44,119
53,2018,POBI6,TRPAP,0.06,0.09,0.21,119
53,2018,POBI6,TRSP2,0.06,0.09,0.04,119
53,2018,POBI6,SIPR,0.06,0.09,0.16,119
53,2018,POBI6,2MOSS,0.06,0.09,0.04,119
53,2018,POBI6,MIOB2,0.06,0.09,0.21,119
53,2018,POBI6,FEBR,0.06,0.09,0.06,119
53,2018,POBI6,2BARE,0.06,0.09,0.03,119
53,2018,POBI6,CAOC4,0.06,0.09,0.01,119
53,2018,POBI6,ARSC,0.06,0.09,0.1,119
53,2018,POBI6,RAAD,0.06,0.09,0.01,119
53,2018,POBI6,2LICHN,0.06,0.09,0.01,119
54,2012,POBI6,SIPR,0.03,0,0.32,154
54,2012,POBI6,2MOSS,0.03,0,0.2,154
54,2012,POBI6,CAPY3,0.03,0,0.49,154
54,2012,POBI6,2LTR,0.03,0,0.52,154
54,2012,POBI6,GEROT,0.03,0,0.07,154
54,2012,POBI6,DECE,0.03,0,0.14,154
54,2012,POBI6,ERME2,0.03,0,0.01,154
54,2012,POBI6,FEBR,0.03,0,0.02,154
54,2012,POBI6,RAAD,0.03,0,0.02,154
54,2012,POBI6,ARSC,0.03,0,0.01,154
54,2012,POBI6,2LICHN,0.03,0,0,154
54,2012,POBI6,MIOB2,0.03,0,0.02,154
54,2012,POBI6,POARG,0.03,0,0,154
54,2012,POBI6,2BARE,0.03,0,0,154
54,2013,POBI6,SIPR,0.01,0.03,0.3,171
54,2013,POBI6,ARSC,0.01,0.03,0.03,171
54,2013,POBI6,GEROT,0.01,0.03,0.06,171
54,2013,POBI6,2MOSS,0.01,0.03,0.19,171
54,2013,POBI6,CAPY3,0.01,0.03,0.47,171
54,2013,POBI6,LUSP4,0.01,0.03,0,171
54,2013,POBI6,RAAD,0.01,0.03,0.02,171
54,2013,POBI6,ERME2,0.01,0.03,0.05,171
54,2013,POBI6,FEBR,0.01,0.03,0.02,171
54,2013,POBI6,2LTR,0.01,0.03,0.34,171
54,2013,POBI6,DECE,0.01,0.03,0.15,171
54,2013,POBI6,2LICHN,0.01,0.03,0.01,171
54,2013,POBI6,POARG,0.01,0.03,0.01,171
54,2013,POBI6,MIOB2,0.01,0.03,0.03,171
54,2014,POBI6,SIPR,0.01,0.01,0.36,93
54,2014,POBI6,ARSC,0.01,0.01,0.03,93
54,2014,POBI6,GEROT,0.01,0.01,0.04,93
54,2014,POBI6,CAPY3,0.01,0.01,0.45,93
54,2014,POBI6,2LTR,0.01,0.01,0.3,93
54,2014,POBI6,DECE,0.01,0.01,0.14,93
54,2014,POBI6,ERME2,0.01,0.01,0.06,93
54,2014,POBI6,FEBR,0.01,0.01,0.04,93
54,2014,POBI6,2MOSS,0.01,0.01,0.17,93
54,2014,POBI6,MIOB2,0.01,0.01,0.02,93
54,2014,POBI6,POARG,0.01,0.01,0.02,93
54,2014,POBI6,2LICHN,0.01,0.01,0.03,93
54,2014,POBI6,LEPY2,0.01,0.01,0,93
54,2015,POBI6,2LTR,0.02,0.01,0.35,114
54,2015,POBI6,SIPR,0.02,0.01,0.35,114
54,2015,POBI6,GEROT,0.02,0.01,0.06,114
54,2015,POBI6,2MOSS,0.02,0.01,0.19,114
54,2015,POBI6,LUSP4,0.02,0.01,0,114
54,2015,POBI6,CAPY3,0.02,0.01,0.31,114
54,2015,POBI6,DECE,0.02,0.01,0.17,114
54,2015,POBI6,ERME2,0.02,0.01,0.08,114
54,2015,POBI6,FEBR,0.02,0.01,0.02,114
54,2015,POBI6,RAAD,0.02,0.01,0,114
54,2015,POBI6,ARSC,0.02,0.01,0.02,114
54,2015,POBI6,MIOB2,0.02,0.01,0.03,114
54,2015,POBI6,2LICHN,0.02,0.01,0.01,114
54,2015,POBI6,2UNKSC,0.02,0.01,0,114
54,2015,POBI6,POARG,0.02,0.01,0.02,114
54,2015,POBI6,LEPY2,0.02,0.01,0.01,114
54,2016,POBI6,SIPR,0.03,0.02,0.37,126
54,2016,POBI6,POARG,0.03,0.02,0.02,126
54,2016,POBI6,CAPY3,0.03,0.02,0.29,126
54,2016,POBI6,2MOSS,0.03,0.02,0.18,126
54,2016,POBI6,2LTR,0.03,0.02,0.39,126
54,2016,POBI6,RAAD,0.03,0.02,0.01,126
54,2016,POBI6,DECE,0.03,0.02,0.21,126
54,2016,POBI6,GEROT,0.03,0.02,0.04,126
54,2016,POBI6,TRPAP,0.03,0.02,0,126
54,2016,POBI6,ARSC,0.03,0.02,0.01,126
54,2016,POBI6,ERME2,0.03,0.02,0.06,126
54,2016,POBI6,CARUD,0.03,0.02,0,126
54,2016,POBI6,MIOB2,0.03,0.02,0.05,126
54,2016,POBI6,FEBR,0.03,0.02,0.04,126
54,2016,POBI6,2UNKSC,0.03,0.02,0.01,126
54,2017,POBI6,ARSC,0.02,0.03,0.03,63
54,2017,POBI6,RAAD,0.02,0.03,0.02,63
54,2017,POBI6,SIPR,0.02,0.03,0.36,63
54,2017,POBI6,GEROT,0.02,0.03,0.04,63
54,2017,POBI6,2MOSS,0.02,0.03,0.2,63
54,2017,POBI6,2LTR,0.02,0.03,0.41,63
54,2017,POBI6,CAPY3,0.02,0.03,0.29,63
54,2017,POBI6,DECE,0.02,0.03,0.33,63
54,2017,POBI6,MIOB2,0.02,0.03,0.05,63
54,2017,POBI6,ERME2,0.02,0.03,0.06,63
54,2017,POBI6,2UNKSC,0.02,0.03,0.01,63
54,2017,POBI6,FEBR,0.02,0.03,0.04,63
54,2017,POBI6,LEPY2,0.02,0.03,0,63
54,2017,POBI6,2BARE,0.02,0.03,0,63
54,2018,POBI6,ARSC,0.03,0.02,0.03,119
54,2018,POBI6,SIPR,0.03,0.02,0.39,119
54,2018,POBI6,GEROT,0.03,0.02,0.04,119
54,2018,POBI6,2LTR,0.03,0.02,0.37,119
54,2018,POBI6,CAPY3,0.03,0.02,0.22,119
54,2018,POBI6,LUSP4,0.03,0.02,0,119
54,2018,POBI6,ERME2,0.03,0.02,0.06,119
54,2018,POBI6,FEBR,0.03,0.02,0.04,119
54,2018,POBI6,POARG,0.03,0.02,0,119
54,2018,POBI6,2MOSS,0.03,0.02,0.14,119
54,2018,POBI6,DECE,0.03,0.02,0.29,119
54,2018,POBI6,RAAD,0.03,0.02,0.03,119
